"4/25/2017 11:22:59 PM",-0.00499 0.02540 1.00481 -0.06947 0.03194 0.03558 
"4/25/2017 11:22:59 PM",-0.00694 0.02467 1.00347 0.00687 0.05484 0.05848 
"4/25/2017 11:22:59 PM",-0.00853 0.01942 1.00017 -0.02367 -0.03676 0.09664 
"4/25/2017 11:22:59 PM",-0.00865 0.01722 1.00152 -0.06184 -0.04439 0.10428 
"4/25/2017 11:22:59 PM",-0.00877 0.02284 1.00323 -0.03130 -0.07493 0.01268 
"4/25/2017 11:22:59 PM",-0.00853 0.02271 0.99834 -0.00840 0.00904 0.08901 
"4/25/2017 11:22:59 PM",-0.00828 0.02516 1.00286 -0.00077 0.00904 0.06611 
"4/25/2017 11:22:59 PM",-0.01024 0.02308 1.00139 -0.11527 0.01668 0.11191 
"4/25/2017 11:22:59 PM",-0.00926 0.02247 1.00103 -0.04657 -0.01386 0.08138 
"4/25/2017 11:22:59 PM",-0.00767 0.02320 1.00188 -0.03893 -0.08256 0.08901 
"4/25/2017 11:22:59 PM",-0.00706 0.02320 0.99969 -0.04657 -0.01386 0.11955 
"4/25/2017 11:22:59 PM",-0.00657 0.02308 1.00384 -0.06947 -0.00622 0.05084 
"4/25/2017 11:22:59 PM",-0.00706 0.02015 1.00103 -0.10000 -0.03676 0.05084 
"4/25/2017 11:22:59 PM",-0.00975 0.02235 1.00237 -0.06184 -0.05966 0.02031 
"4/25/2017 11:22:59 PM",-0.00975 0.02223 1.00432 -0.06947 -0.01386 0.05084 
"4/25/2017 11:22:59 PM",-0.00792 0.02015 1.00542 -0.03130 0.03958 0.11191 
"4/25/2017 11:22:59 PM",-0.00950 0.02137 1.00432 -0.02367 0.03958 0.05848 
"4/25/2017 11:22:59 PM",-0.00401 0.02003 1.00005 -0.03130 -0.00622 0.05084 
"4/25/2017 11:22:59 PM",-0.01170 0.02320 1.00310 0.03740 0.11591 0.02031 
"4/25/2017 11:22:59 PM",-0.01012 0.02491 1.00555 -0.00077 0.16935 0.12718 
"4/25/2017 11:22:59 PM",-0.00902 0.02369 1.00335 -0.00077 0.04721 0.08901 
"4/25/2017 11:22:59 PM",-0.00865 0.02174 1.00127 0.02213 0.03194 0.09664 
"4/25/2017 11:22:59 PM",-0.00694 0.02088 1.00469 -0.03893 0.00141 0.02031 
"4/25/2017 11:22:59 PM",-0.00499 0.02088 0.99895 -0.10000 0.09301 0.03558 
"4/25/2017 11:22:59 PM",-0.00963 0.01991 1.00616 -0.00840 -0.03676 0.09664 
"4/25/2017 11:22:59 PM",-0.00804 0.02088 1.00017 -0.00077 0.02431 0.02031 
"4/25/2017 11:22:59 PM",-0.00987 0.02259 1.00127 -0.08474 0.08538 0.08138 
"4/25/2017 11:22:59 PM",-0.00987 0.02210 1.00213 -0.06947 -0.05966 0.06611 
"4/25/2017 11:22:59 PM",-0.00950 0.02516 1.00176 -0.09237 -0.03676 0.04321 
"4/25/2017 11:22:59 PM",-0.00780 0.02516 1.00103 -0.05420 0.07011 0.05848 
"4/25/2017 11:22:59 PM",-0.00657 0.02516 1.00713 -0.05420 -0.03676 0.05848 
"4/25/2017 11:22:59 PM",-0.00889 0.01942 1.00017 -0.06184 -0.19706 0.09664 
"4/25/2017 11:22:59 PM",-0.00865 0.02210 0.99517 -0.03893 -0.05203 0.11955 
"4/25/2017 11:22:59 PM",-0.00755 0.02052 1.00323 -0.06947 0.06248 0.08138 
"4/25/2017 11:22:59 PM",-0.00755 0.02125 1.00616 -0.06947 -0.12836 0.03558 
"4/25/2017 11:22:59 PM",-0.00828 0.01893 1.00115 -0.06947 -0.13599 0.07374 
"4/25/2017 11:22:59 PM",-0.00804 0.02052 1.00005 -0.05420 -0.12073 0.03558 
"4/25/2017 11:22:59 PM",-0.01073 0.02149 1.00091 -0.06184 0.02431 0.04321 
"4/25/2017 11:22:59 PM",-0.01134 0.02101 0.99920 -0.02367 0.00141 0.04321 
"4/25/2017 11:22:59 PM",-0.00706 0.02247 1.00945 -0.03893 -0.00622 0.03558 
"4/25/2017 11:22:59 PM",-0.00804 0.02235 0.99993 -0.05420 0.00904 0.08138 
"4/25/2017 11:22:59 PM",-0.00645 0.02149 1.00274 -0.00077 0.04721 0.02794 
"4/25/2017 11:22:59 PM",-0.00413 0.02320 1.00286 -0.04657 -0.00622 0.07374 
"4/25/2017 11:22:59 PM",-0.00963 0.02552 1.00298 -0.03893 0.03958 0.08901 
"4/25/2017 11:22:59 PM",-0.00938 0.02174 1.00115 0.02977 0.07011 0.06611 
"4/25/2017 11:22:59 PM",-0.01012 0.02223 1.00310 -0.03130 0.03194 0.07374 
"4/25/2017 11:22:59 PM",-0.00914 0.02186 1.00335 0.01450 0.05484 0.06611 
"4/25/2017 11:22:59 PM",-0.00731 0.01832 0.99981 -0.04657 -0.02912 0.02794 
"4/25/2017 11:22:59 PM",-0.00804 0.01905 0.99956 -0.02367 0.05484 0.11191 
"4/25/2017 11:22:59 PM",-0.01073 0.01991 1.00799 -0.00840 0.12355 0.04321 
"4/25/2017 11:22:59 PM",-0.01024 0.02308 1.00713 -0.06947 0.03958 0.03558 
"4/25/2017 11:22:59 PM",-0.01097 0.02357 1.00127 -0.04657 0.03194 0.04321 
"4/25/2017 11:22:59 PM",-0.00841 0.02137 1.00567 -0.11527 -0.00622 0.09664 
"4/25/2017 11:23:00 PM",-0.00877 0.02284 1.00469 -0.03893 -0.05203 0.08138 
"4/25/2017 11:23:00 PM",-0.00877 0.02552 1.00432 -0.00840 -0.01386 0.05084 
"4/25/2017 11:23:00 PM",-0.00877 0.02516 1.00213 -0.03130 0.00904 0.01268 
"4/25/2017 11:23:00 PM",-0.00902 0.02235 1.00103 -0.10000 -0.08256 0.07374 
"4/25/2017 11:23:00 PM",-0.00914 0.02186 1.00164 -0.06947 -0.03676 0.07374 
"4/25/2017 11:23:00 PM",-0.00780 0.01991 1.00555 -0.07710 -0.11309 0.08901 
"4/25/2017 11:23:00 PM",-0.01060 0.02296 1.00408 -0.08474 -0.04439 0.08901 
"4/25/2017 11:23:00 PM",-0.01109 0.02247 1.00371 -0.03893 -0.10546 0.02031 
"4/25/2017 11:23:00 PM",-0.00975 0.02088 1.00432 -0.00077 -0.05203 0.08901 
"4/25/2017 11:23:00 PM",-0.00780 0.02088 1.00396 -0.05420 -0.06729 0.05084 
"4/25/2017 11:23:00 PM",-0.00963 0.02259 1.00310 -0.06184 -0.04439 0.02794 
"4/25/2017 11:23:00 PM",-0.00975 0.02052 1.00249 -0.01603 0.00904 0.08138 
"4/25/2017 11:23:00 PM",-0.00914 0.02223 1.00445 -0.03130 -0.00622 0.04321 
"4/25/2017 11:23:00 PM",-0.00987 0.02271 1.00738 -0.03130 -0.00622 0.06611 
"4/25/2017 11:23:00 PM",-0.01549 0.02809 0.99956 0.01450 0.00904 0.02031 
"4/25/2017 11:23:00 PM",-0.01012 0.02772 1.01299 -0.00077 0.11591 0.05848 
"4/25/2017 11:23:00 PM",-0.00950 0.03040 1.00689 0.01450 0.03958 0.05084 
"4/25/2017 11:23:00 PM",-0.01207 0.02406 1.00213 -0.01603 0.11591 0.04321 
"4/25/2017 11:23:00 PM",-0.01292 0.02625 1.00176 0.01450 0.10065 0.03558 
"4/25/2017 11:23:00 PM",-0.01304 0.02491 1.00555 -0.05420 -0.00622 0.11191 
"4/25/2017 11:23:00 PM",-0.01085 0.02308 1.00420 -0.02367 0.01668 0.09664 
"4/25/2017 11:23:00 PM",-0.00535 0.01307 0.99932 -0.02367 0.03958 0.12718 
"4/25/2017 11:23:00 PM",-0.00889 0.01710 1.00201 -0.01603 -0.02912 -0.00259 
"4/25/2017 11:23:00 PM",-0.01097 0.02455 1.00066 -0.02367 -0.05203 0.02031 
"4/25/2017 11:23:00 PM",-0.01256 0.02284 1.00298 -0.10000 -0.01386 0.09664 
"4/25/2017 11:23:00 PM",-0.01158 0.02491 0.99981 -0.06947 0.05484 0.12718 
"4/25/2017 11:23:00 PM",-0.00792 0.02186 1.00628 -0.03130 -0.06729 0.05848 
"4/25/2017 11:23:00 PM",-0.00743 0.02345 1.00103 -0.13817 -0.05966 0.03558 
"4/25/2017 11:23:00 PM",-0.00426 0.02589 1.00530 0.01450 0.07775 0.06611 
"4/25/2017 11:23:00 PM",-0.00902 0.02503 1.00530 -0.04657 0.04721 0.08138 
"4/25/2017 11:23:00 PM",-0.01109 0.02198 1.00359 -0.10764 0.01668 0.09664 
"4/25/2017 11:23:00 PM",-0.01085 0.02101 0.99993 -0.04657 0.00904 0.03558 
"4/25/2017 11:23:00 PM",-0.00865 0.01978 1.00542 -0.07710 0.00904 0.02031 
"4/25/2017 11:23:00 PM",-0.00645 0.01954 0.99541 -0.04657 0.03194 0.02794 
"4/25/2017 11:23:00 PM",-0.00755 0.01856 1.00335 -0.04657 0.01668 0.02031 
"4/25/2017 11:23:00 PM",-0.00950 0.01832 1.00298 -0.03893 -0.01386 0.07374 
"4/25/2017 11:23:00 PM",-0.00914 0.01991 1.00469 -0.01603 -0.08256 0.11955 
"4/25/2017 11:23:00 PM",-0.00975 0.02418 1.00567 -0.03130 0.04721 0.07374 
"4/25/2017 11:23:00 PM",-0.00987 0.02613 1.00188 -0.05420 -0.00622 0.08901 
"4/25/2017 11:23:00 PM",-0.00975 0.02613 0.99834 -0.04657 0.04721 0.02794 
